"...1","date","mixToday","mixN2N","mixPM","mixTomorrow","twindToday","twindN2N","twindPM","twindTomorrow","swindToday","swindN2N","swindPM","swindTomorrow","precipToday","precipN2N","precipPM","precipTomorrow","tminToday","tminN2N","tminPM","tminTomorrow","tmaxToday","tmaxN2N","tmaxPM","tmaxTomorrow","ventToday","ventN2N","ventPM","created","ventTomorrow","yN2NPM","HR24PM","HR24OZ","HR24OZ_carus","HR24PMno","HR24no","humToday","humN2N","humPM","humTomorrow","cloudToday","cloudN2N","cloudPM","cloudTomorrow","peakoz8hr_carus","no2max_24"
215,2026-03-02,260.952342857143,306.490254545455,144.3228,395.232834782609,6.58488888888889,12.6790769230769,7.408,21.2435294117647,3.704,7.0376,3.704,12.1702857142857,7.78571428571429,14.6666666666667,4.33333333333333,47,10.5291005291005,11.140350877193,11.0185185185185,10.1709401709402,10.5291005291005,11.140350877193,11.0185185185185,10.1709401709402,1718,3886,1069,2026-03-02,8396,8.1,7.1,17.2,NA,NA,NA,86.3333333333333,89.3636363636364,90.6666666666667,91.3809523809524,56.7391304347826,58.1111111111111,51,81.7777777777778,NA,-Inf
214,2026-03-01,222.039542857143,197.219454545455,141.1224,223.471408695652,10.3403333333333,6.79066666666667,4.63,7.81955555555556,4.32133333333333,2.315,NA,3.704,13.2666666666667,15.7692307692308,19.6666666666667,13.8333333333333,10.462962962963,10.5833333333333,10.6666666666667,10.7222222222222,10.462962962963,10.5833333333333,10.6666666666667,10.7222222222222,2296,1339,653,2026-03-01,1747,6.2,7.4,10,NA,NA,NA,75.7777777777778,82.6818181818182,84.5,87.6,75.1818181818182,77.5263157894737,80,70.8,NA,-Inf
213,2026-02-28,199.508533333333,146.78107826087,128.44272,162.0393,11.6170909090909,12.2905454545455,12.038,12.038,6.08514285714286,5.556,3.704,4.63,7.1,15.4,10.3333333333333,24.75,7.66666666666667,8.94444444444444,9,9.2283950617284,7.66666666666667,8.94444444444444,9,9.2283950617284,2318,1804,1546,2026-02-28,1951,10.3,9.1,12.8,NA,NA,NA,78.3157894736842,74.1875,77,77.8888888888889,79.0952380952381,86.9411764705882,89.6666666666667,78.6,NA,-Inf
212,2026-02-27,260.604,267.115636363636,156.3624,182.8927,6.17333333333333,11.9351111111111,10.186,12.6272727272727,4.32133333333333,6.019,3.704,6.482,0,2.5,NA,8.5,6.58333333333333,6.86111111111111,7.03703703703704,6.60130718954248,6.58333333333333,6.86111111111111,7.03703703703704,6.60130718954248,1609,3188,1593,2026-02-27,2309,7.1,8.8,10.1,NA,NA,NA,78.4210526315789,80.7826086956522,82.5,81.1818181818182,40.45,43.2666666666667,30.2,74.3333333333333,NA,-Inf
211,2026-02-26,265.466285714286,240.722727272727,148.98624,273.6215,5.0004,5.0004,4.63,6.61428571428571,4.32133333333333,3.241,NA,4.32133333333333,0,1,NA,0.5,5.83333333333333,6.54320987654321,6.22222222222222,6.54320987654321,5.83333333333333,6.54320987654321,6.22222222222222,6.54320987654321,1327,1204,690,2026-02-26,1810,4.7,4.8,14.8,NA,NA,NA,80.9,80.6,82.3333333333333,79.5238095238095,45.3809523809524,47.5,52.6666666666667,41.9,NA,-Inf
210,2026-02-25,464.2104,442.555085714286,168.2496,355.7778,7.20222222222222,6.37911111111111,6.17333333333333,5.556,6.08514285714286,6.6672,4.63,5.556,12.8333333333333,2.75,0,7.5,6.55555555555556,5.45138888888889,5.92592592592593,5.71895424836601,6.55555555555556,5.45138888888889,5.92592592592593,5.71895424836601,3343,2823,1039,2026-02-25,1977,3.7,3.8,19.5,NA,NA,NA,86.25,84.1818181818182,84,81.7391304347826,53.4090909090909,50.4666666666667,49.8333333333333,43.7142857142857,NA,-Inf
209,2026-02-24,217.460945454545,244.31244,182.88,514.096,11.575,12.2905454545455,12.038,15.0629333333333,7.7784,7.7784,9.26,7.408,66.1428571428571,46.6428571428571,47.2,18.6666666666667,7.02380952380952,6.38888888888889,6.94444444444444,6.04575163398693,7.02380952380952,6.38888888888889,6.94444444444444,6.04575163398693,2517,3003,2202,2026-02-24,7744,2.9,3.2,31.4,NA,NA,NA,96.0625,94.4375,97,87.2,88.2380952380952,76.3157894736842,80.5,53.2,NA,-Inf
208,2026-02-23,402.902057142857,378.919408695652,481.584,240.5126,13.9741818181818,11.7293333333333,9.26,13.3755555555556,7.871,7.7784,5.556,9.26,92.9444444444444,86.7142857142857,87.25,76.875,7.40740740740741,6.43518518518519,5.74074074074074,7.39316239316239,7.40740740740741,6.43518518518519,5.74074074074074,7.39316239316239,5630,4444,4459,2026-02-23,3217,3.1,3.5,26.7,NA,NA,NA,96.6,96.9523809523809,98.8,94.4444444444444,96.5263157894737,94.4666666666667,95.8,88.5,NA,-Inf
207,2026-02-22,370.491026086957,380.030181818182,177.94224,323.671095652174,23.8114285714286,19.9362352941176,16.668,16.2406153846154,15.1527272727273,11.8528,12.964,9.6304,65.25,76.8235294117647,80.6666666666667,93,8.00925925925926,9.04040404040404,8.61111111111111,8.58585858585859,8.00925925925926,9.04040404040404,8.61111111111111,8.58585858585859,8822,7576,2966,2026-02-22,5257,NA,2.9,28.2,NA,NA,NA,84.3333333333333,93.6875,92.8,96.9230769230769,82.9047619047619,86.3125,89,96,NA,-Inf
206,2026-02-21,235.25988,259.471885714286,172.3644,335.8261,23.4586666666667,24.19175,25.928,19.9604444444444,16.0506666666667,17.0795555555556,19.1373333333333,12.964,63.1904761904762,57,53,76.75,5.8974358974359,6.79487179487179,6.85185185185185,7.29166666666667,5.8974358974359,6.79487179487179,6.85185185185185,7.29166666666667,5519,6277,4469,2026-02-21,6703,5.4,NA,19.9,NA,NA,NA,84,82.0588235294118,77.25,87.7894736842105,90,87.1764705882353,85.8333333333333,89.375,NA,-Inf
205,2026-02-20,400.591866666667,383.967789473684,160.3248,285.3944,13.9444705882353,17.24675,11.112,25.0732307692308,7.09933333333333,11.4824,9.26,14.816,7.28571428571429,20.9411764705882,6.66666666666667,47.25,4.31372549019608,5.19607843137255,4.66666666666667,5.85470085470085,4.31372549019608,5.19607843137255,4.66666666666667,5.85470085470085,5586,6622,1782,2026-02-20,7156,4.2,4.7,19.5,NA,NA,NA,83.7142857142857,77.0625,80.8,76.5454545454545,69.3636363636364,74,67.8333333333333,84.3,NA,-Inf
204,2026-02-19,371.763234782609,372.645709090909,179.46624,386.155095652174,10.2404705882353,10.2477333333333,8.334,10.76475,6.17333333333333,7.0376,4.63,9.26,21.7727272727273,13.1333333333333,11.4,16.1428571428571,4.27083333333333,3.45029239766082,3.44444444444444,3.77777777777778,4.27083333333333,3.45029239766082,3.44444444444444,3.77777777777778,3807,3819,1496,2026-02-19,4157,3.7,3.8,27,NA,NA,NA,84.3157894736842,85,85.5,82.6842105263158,59.125,48.8421052631579,35.8333333333333,68.9090909090909,NA,-Inf
203,2026-02-18,402.9456,387.0833,220.0148,439.2041,18.7052,18.2554285714286,18.52,10.7416,12.8215384615385,11.112,10.186,6.34971428571429,48.7826086956522,53.2777777777778,65.8333333333333,33.75,2.74305555555556,3.33333333333333,3.05555555555556,3.69281045751634,2.74305555555556,3.33333333333333,3.05555555555556,3.69281045751634,7537,7066,4075,2026-02-18,4718,2.7,3,32.5,NA,NA,NA,90.6875,91.6111111111111,90.4,86.7272727272727,80.2608695652174,85.4117647058823,91,71.125,NA,-Inf
202,2026-02-17,516.37692,482.266171428571,165.7096,458.3049,19.09875,14.0222857142857,11.7293333333333,13.7356666666667,8.7044,7.6395,4.93866666666667,10.649,48.2608695652174,40.3333333333333,31.3333333333333,43.25,3.5672514619883,2.98245614035088,2.88888888888889,2.56944444444444,3.5672514619883,2.98245614035088,2.88888888888889,2.56944444444444,9862,6762,1944,2026-02-17,6295,4.7,4,25.7,NA,NA,NA,85.7894736842105,86.2,88,88.3125,69.4347826086957,67.8333333333333,57.8333333333333,77.625,NA,-Inf
201,2026-02-16,313.015745454545,447.340382608696,190.68288,545.4777,16.668,24.1788888888889,17.9026666666667,18.3021176470588,10.186,12.964,11.112,8.797,53.7083333333333,58.4705882352941,37,59.5714285714286,3.96296296296296,3.47222222222222,3.05555555555556,3.54700854700855,3.96296296296296,3.47222222222222,3.05555555555556,3.54700854700855,5217,10816,3414,2026-02-16,9983,4.3,4.3,17.5,NA,NA,NA,92,90.1333333333333,91.2,83.7058823529412,77.2173913043478,75.1666666666667,59.3333333333333,77.5,NA,-Inf
200,2026-02-15,279.972654545455,316.742618181818,174.77232,440.4487,10.649,12.038,9.26,21.9925,6.61428571428571,7.09933333333333,4.63,11.112,13.3888888888889,20,6,43.7142857142857,6.86274509803922,6.42361111111111,6.94444444444444,4.88888888888889,6.86274509803922,6.42361111111111,6.94444444444444,4.88888888888889,2981,3813,1618,2026-02-15,9687,6.4,6.2,14.1,NA,NA,NA,87.7272727272727,86.2857142857143,86,86.5263157894737,60.6666666666667,62.3684210526316,52.6666666666667,82,NA,-Inf
198,2026-02-14,308.024463157895,312.821781818182,187.51296,315.096939130435,11.8528,12.6994285714286,14.353,10.186,7.408,8.334,10.186,6.2968,31.1304347826087,36.8823529411765,38.6,23.5,6.57407407407407,6.38888888888889,6.11111111111111,6.79738562091503,6.57407407407407,6.38888888888889,6.11111111111111,6.79738562091503,3651,3973,2691,2026-02-14,3210,9.1,5,17.8,NA,NA,NA,90.75,89.7368421052632,89.6,86.4444444444444,88.1,84.8235294117647,89,66.7272727272727,NA,-Inf
197,2026-02-13,287.165142857143,279.13584,178.3842,264.247745454545,13.9444705882353,14.93175,15.279,12.038,8.43688888888889,7.71666666666667,9.26,6.482,40.4761904761905,59.7777777777778,72.5,48.875,6.31944444444444,6.98412698412698,7.5,6.55555555555556,6.31944444444444,6.98412698412698,7.5,6.55555555555556,4004,4168,2726,2026-02-13,3181,5.2,9.8,7.5,NA,NA,NA,92.3333333333333,92.8421052631579,94.4,92.2941176470588,86.3181818181818,91.6111111111111,94.6,87.2727272727273,NA,-Inf
196,2026-02-12,259.875866666667,254.072571428571,160.3248,296.6212,7.61377777777778,9.56866666666667,9.26,9.723,3.704,4.93866666666667,NA,6.482,1.33333333333333,8.42857142857143,1.66666666666667,38.8,6.41414141414141,7.0679012345679,6.44444444444444,5.75757575757576,6.41414141414141,7.0679012345679,6.44444444444444,5.75757575757576,1979,2431,1485,2026-02-12,2884,3.2,4.1,12.5,NA,NA,14.6,83.875,85.6363636363636,88.6666666666667,90.2777777777778,43.75,45.3157894736842,26.3333333333333,80.0909090909091,NA,-Inf
195,2026-02-11,326.34555,237.468228571429,165.7096,223.206365217391,16.668,13.89,13.7048,7.14342857142857,7.408,6.482,5.556,4.63,NA,NA,NA,2,7.22222222222222,6.49122807017544,7.77777777777778,5.23391812865497,7.22222222222222,6.49122807017544,7.77777777777778,5.23391812865497,5440,3298,2271,2026-02-11,1594,5.7,3.6,20.4,NA,NA,7,74.6086956521739,76.9047619047619,76.5,83.85,7.21052631578947,23.8666666666667,8.25,41.5454545454545,NA,16
194,2026-02-10,290.38296,294.0558,179.64912,291.417828571429,19.33025,21.2138181818182,21.298,13.5813333333333,10.4946666666667,12.038,11.112,7.871,0.714285714285714,0.5,NA,NA,7.08333333333333,6.74603174603175,6.88888888888889,6.56084656084656,7.08333333333333,6.74603174603175,6.88888888888889,6.56084656084656,5613,6238,3826,2026-02-10,3958,3.4,4.4,23,NA,NA,7.8,80.2380952380952,75.3,75,75.35,47.9,22.625,16.5,11.1818181818182,NA,23
193,2026-02-09,423.897286956522,362.075895652174,171.48048,298.5262,12.8317142857143,16.5651111111111,10.186,23.5312941176471,10.2701818181818,8.02533333333333,3.704,8.64266666666667,36.2727272727273,14.2,1.5,NA,7.40740740740741,6.11111111111111,6.33333333333333,6.47222222222222,7.40740740740741,6.11111111111111,6.33333333333333,6.47222222222222,5439,5998,1747,2026-02-09,7025,4.1,3.3,29,NA,NA,3.8,90.6315789473684,87.7619047619048,91.5,79.6086956521739,63.1304347826087,53.8888888888889,46,47.8181818181818,NA,9
191,2026-02-08,235.222472727273,346.027513043478,205.06944,428.0027,11.5018947368421,16.32075,16.668,16.3830769230769,6.482,11.112,NA,8.64266666666667,67.0434782608696,58.4705882352941,58.2,41.125,8.97435897435897,7.87878787878788,7.5,7.77777777777778,8.97435897435897,7.87878787878788,7.5,7.77777777777778,2706,5647,3418,2026-02-08,7012,8.1,7.1,11,NA,NA,8.4,96.9473684210526,95.5625,97.5,90.3125,87.9,78,81.1666666666667,61,NA,14
190,2026-02-07,320.9925,304.3428,265.684,196.1642,16.5255384615385,17.5395294117647,16.668,15.9054117647059,10.4946666666667,11.112,10.186,9.26,62.7,85.9411764705882,87,85.875,9.25925925925926,10.0396825396825,10.1851851851852,9.16666666666667,9.25925925925926,10.0396825396825,10.1851851851852,9.16666666666667,5305,5338,4428,2026-02-07,3120,5.8,6.9,7.8,NA,NA,11.2,93.8333333333333,95.2857142857143,98.5,95.1666666666667,82.6190476190476,94.7857142857143,95.1666666666667,92.3333333333333,NA,19
188,2026-02-06,167.7162,163.84987826087,110.998,232.827443478261,9.26,8.797,10.186,14.3802352941176,5.24733333333333,5.556,5.556,9.52457142857143,3,12.2727272727273,3.33333333333333,41.4285714285714,9.38888888888889,9.62962962962963,8.7962962962963,8.72222222222222,9.38888888888889,9.62962962962963,8.7962962962963,8.72222222222222,1553,1441,1131,2026-02-06,3348,5.2,5.6,18.7,NA,NA,2.8,81.3684210526316,87.6842105263158,88,91.8947368421053,26.4347826086957,41.7647058823529,27.6666666666667,79,NA,4
187,2026-02-05,250.532347826087,193.755818181818,181.23408,160.417565217391,20.1868,14.9249411764706,17.9026666666667,12.6553333333333,16.205,11.112,12.038,5.82057142857143,0,NA,NA,4,10.7894736842105,9.66666666666667,9.77777777777778,8.5672514619883,10.7894736842105,9.66666666666667,9.77777777777778,8.5672514619883,5057,2892,3245,2026-02-05,2030,3.2,3.9,19.1,NA,NA,2.4,70.2666666666667,76.1052631578947,73.6,80.1428571428571,13,14.4375,7,25.25,NA,5
186,2026-02-04,223.4565,248.2596,164.2872,263.4488,18.3250526315789,22.224,22.224,24.076,11.4206666666667,14.816,14.816,12.501,1,NA,NA,NA,11.0130718954248,10.5246913580247,9.81481481481481,9.73856209150327,11.0130718954248,10.5246913580247,9.81481481481481,9.73856209150327,4095,5517,3651,2026-02-04,6343,5.4,3.5,14.3,NA,NA,6,71.6,70.8181818181818,72.2,71.7272727272727,37.2272727272727,14.8888888888889,5.16666666666667,20,NA,15
185,2026-02-03,239.7252,246.224611764706,160.3248,252.942436363636,12.6994285714286,14.353,17.594,19.3137142857143,6.482,6.6672,7.408,7.408,1.42857142857143,1.66666666666667,1.5,1,10.1461988304094,10.8950617283951,10.1111111111111,9.89583333333333,10.1461988304094,10.8950617283951,10.1111111111111,9.89583333333333,3044,3534,2821,2026-02-03,4885,9.9,8.7,3.4,NA,NA,11.6,83,78,80,73.9473684210526,54.8260869565217,64.0555555555556,67,51.4,NA,17
184,2026-02-02,194.056,195.20535,156.3624,213.026171428571,12.038,11.6411428571429,9.26,14.1986666666667,4.32133333333333,3.704,NA,4.93866666666667,21.0555555555556,13,4.5,1,9.29012345679012,8.78306878306878,9,8.85964912280702,9.29012345679012,8.78306878306878,9,8.85964912280702,2336,2272,1448,2026-02-02,3025,8.4,8.6,14.2,NA,NA,8.6,89.8666666666667,89.125,91,81.6111111111111,56.0416666666667,42.8888888888889,29.5,46.3,NA,21
183,2026-02-01,370.762305882353,320.685458823529,164.4396,159.3088,18.7378823529412,16.668,15.279,8.64266666666667,10.4946666666667,10.186,7.408,3.704,36.6363636363636,26.4545454545455,11.2,20,9.03508771929824,8.69281045751634,8.44444444444444,8.43137254901961,9.03508771929824,8.69281045751634,8.44444444444444,8.43137254901961,6947,5345,2512,2026-02-01,1377,8.1,7.2,11.5,NA,NA,9.8,90.5,92.7222222222222,95.8,90.6875,69.0434782608696,63.0909090909091,49.1666666666667,62.9285714285714,NA,13
182,2026-01-31,187.6552,256.1082,156.3624,354.569485714286,8.58654545454545,12.1923333333333,10.4946666666667,18.52,4.63,7.871,NA,10.5828571428571,7.53846153846154,36.6,3.25,46.9230769230769,11.2301587301587,10.4575163398693,9.77777777777778,9.36507936507937,11.2301587301587,10.4575163398693,9.77777777777778,9.36507936507937,1611,3123,1641,2026-01-31,6567,8.3,8.8,5.5,NA,NA,15,83.9523809523809,84,86,90.7692307692308,66.875,72.1363636363636,66.3333333333333,82.5,NA,24
181,2026-01-30,185.6232,178.644884210526,164.2872,188.247130434783,11.6411428571429,11.112,8.334,11.4487272727273,6.08514285714286,5.556,5.556,6.482,29.7727272727273,25.2,11.3333333333333,9.3,9.64646464646465,10.1515151515152,10,10.6481481481481,9.64646464646465,10.1515151515152,10,10.6481481481481,2161,1985,1369,2026-01-30,2155,9.9,7.1,12.4,NA,NA,10.1,85.4285714285714,87.6818181818182,89.6666666666667,85.4117647058823,87.3809523809524,83.75,87.3333333333333,75.5,NA,18
180,2026-01-29,215.527466666667,189.19952,NA,187.582628571429,12.0924705882353,11.3589333333333,10.4946666666667,12.8096666666667,8.334,7.408,5.556,6.6672,50,29.5,15.2,20.8333333333333,9.91452991452991,9.59259259259259,8.88888888888889,8.88888888888889,9.91452991452991,9.59259259259259,8.88888888888889,8.88888888888889,2606,2149,NA,2026-01-29,2403,13.2,13.9,10.5,NA,NA,12.8,88.1176470588235,87.1666666666667,91.3333333333333,89.4375,89.8571428571429,90,90.5,86.5555555555556,NA,20
179,2026-01-28,242.128430769231,248.2977,160.3248,206.280327272727,18.63575,19.8575555555556,17.594,15.8742857142857,11.8528,12.3466666666667,NA,10.186,47.1739130434783,66.4705882352941,61.4,67.75,7.86324786324786,8.98148148148148,8.51851851851852,9.90740740740741,7.86324786324786,8.98148148148148,8.51851851851852,9.90740740740741,4512,4931,2821,2026-01-28,3275,12.1,13.9,21.4,NA,NA,3.8,89.4761904761905,90.0588235294118,90.75,89.25,81.7083333333333,92.7647058823529,92.3333333333333,92.625,NA,14
178,2026-01-27,224.543815384615,243.569066666667,160.3248,278.242643478261,17.7792,21.761,17.0384,23.3134117647059,11.575,10.8474285714286,8.334,12.038,20.1818181818182,40.7333333333333,32.8,69,6.03703703703704,7.18954248366013,6.11111111111111,8.41880341880342,6.03703703703704,7.18954248366013,6.11111111111111,8.41880341880342,3992,5300,2732,2026-01-27,6487,17.2,15,10,NA,NA,13.9,67.4285714285714,77.3,72.4,89.2105263157895,81.4090909090909,83.3888888888889,89.6666666666667,84.6,NA,19
177,2026-01-26,188.65596,192.5574,137.3124,198.628,8.46628571428571,14.1986666666667,10.186,17.8144761904762,9.26,13.89,10.186,14.6102222222222,4.69230769230769,4.2,2.5,25.4,5.48148148148148,6.18518518518519,5.11111111111111,6.16161616161616,5.48148148148148,6.18518518518519,5.11111111111111,6.16161616161616,1597,2734,1399,2026-01-26,3538,11.1,13.5,13.8,NA,NA,11.4,70.1764705882353,68.7777777777778,77,70.2857142857143,65,68.6315789473684,64.1666666666667,82.7272727272727,NA,22
176,2026-01-25,220.895333333333,199.68972,156.3624,182.921563636364,11.3765714285714,9.59672727272727,11.112,7.57636363636364,7.9636,5.24733333333333,3.704,3.704,0.5,4,1,3.8,2.91666666666667,3.24074074074074,2.44444444444444,3.85416666666667,2.91666666666667,3.24074074074074,2.44444444444444,3.85416666666667,2513,1916,1737,2026-01-25,1386,6.7,8.2,17.1,NA,NA,11.5,68.1111111111111,68,70.3333333333333,70.7647058823529,47.55,72.625,71,77.4545454545455,NA,23
175,2026-01-24,232.477733333333,230.98125,156.3624,212.2932,19.2916666666667,15.3716,12.038,16.0506666666667,13.3344,9.4915,NA,5.9264,0,NA,NA,1,2.38888888888889,2.71929824561404,2,2.11111111111111,2.38888888888889,2.71929824561404,2,2.11111111111111,4485,3551,1882,2026-01-24,3407,6.5,6.7,25,NA,NA,2.2,64.1176470588235,66.7222222222222,71.5,66.8421052631579,2.77777777777778,13.6,5.2,45.3,NA,17
174,2026-01-23,274.0787,270.620836363636,159.0548,236.400109090909,26.27525,23.2426,21.761,18.3142222222222,12.038,12.038,12.038,5.556,2.5,NA,NA,NA,2.77777777777778,2.01754385964912,2,1.66666666666667,2.77777777777778,2.01754385964912,2,1.66666666666667,7201,6290,3461,2026-01-23,4329,5.8,5.8,17.8,NA,NA,3.1,65.2352941176471,61.1111111111111,61.5,60.4545454545455,25.35,2.17647058823529,1.8,2.76923076923077,NA,6
173,2026-01-22,244.637169230769,265.6332,NA,314.800342857143,13.7577142857143,18.1231428571429,9.26,22.3329411764706,9.8156,9.05422222222222,6.79066666666667,12.3466666666667,5.91666666666667,6.0625,7,4.83333333333333,2.58169934640523,3.20261437908497,3.33333333333333,3.33333333333333,2.58169934640523,3.20261437908497,3.33333333333333,3.33333333333333,3366,4814,NA,2026-01-22,7030,5.6,6.1,20.1,NA,NA,2,70.65,68.0714285714286,73.3333333333333,59.5384615384615,54.2173913043478,57.1052631578947,61,28.4444444444444,NA,3
172,2026-01-21,246.475623529412,263.16432,164.4396,241.8588,24.076,20.372,21.298,17.9644,15.742,11.3765714285714,12.964,9.26,NA,NA,NA,1,3.43137254901961,2.55555555555556,2.59259259259259,1.9281045751634,3.43137254901961,2.55555555555556,2.59259259259259,1.9281045751634,5934,5361,3502,2026-01-21,4345,5.3,5,19.9,NA,NA,2.3,64.7333333333333,68.0476190476191,68.6666666666667,68.0909090909091,18.5789473684211,14.7647058823529,8.2,31.6363636363636,NA,3
171,2026-01-20,239.89792,243.010266666667,164.4396,249.880581818182,20.8658666666667,25.1872,26.854,22.7796,14.6735384615385,17.594,18.52,14.816,NA,NA,NA,NA,4.88304093567251,4.72222222222222,4.35185185185185,3.69281045751634,4.88304093567251,4.72222222222222,4.35185185185185,3.69281045751634,5006,6121,4416,2026-01-20,5692,4.3,5.3,21.1,NA,NA,2,67.2631578947368,64.8333333333333,63.2,65.8,26.9130434782609,29.8888888888889,28.3333333333333,30.1818181818182,NA,3
170,2026-01-19,222.00108,210.600757894737,164.4396,210.855339130435,26.7827692307692,19.1373333333333,24.076,16.4365,16.668,12.2232,13.89,7.408,NA,NA,NA,NA,5.35087719298246,4.76608187134503,4.66666666666667,4.28104575163399,5.35087719298246,4.76608187134503,4.66666666666667,4.28104575163399,5946,4030,3959,2026-01-19,3466,7,5.4,20.5,NA,NA,1.7,62.75,65.8125,65.75,64.6842105263158,1.64285714285714,11.3333333333333,2,19.6,NA,3
168,2026-01-18,235.269741176471,245.34876,164.4396,248.1707,24.6316,26.7827692307692,25.002,27.6565333333333,16.1388571428571,17.131,14.816,14.0752,NA,NA,NA,NA,6.14583333333333,6.24183006535948,5.55555555555556,5.34722222222222,6.14583333333333,6.24183006535948,5.55555555555556,5.34722222222222,5795,6571,4111,2026-01-18,6864,4.2,6.2,23,NA,NA,1.7,64.8235294117647,61.625,66,61.6842105263158,1.8125,2.63636363636364,2,3.375,NA,3
167,2026-01-17,232.883242105263,240.06048,164.4396,241.0968,27.78,23.8114285714286,23.15,22.0556363636364,17.3625,11.9057142857143,12.038,8.64266666666667,0,NA,NA,NA,6.25730994152047,5.84967320261438,5.11111111111111,5.37037037037037,6.25730994152047,5.84967320261438,5.11111111111111,5.37037037037037,6469,5716,3807,2026-01-17,5318,3.8,3.3,27,NA,NA,2.4,63.2727272727273,66,69.6666666666667,68.9333333333333,1.46666666666667,2.81818181818182,1.75,3.625,NA,4
166,2026-01-16,232.07472,251.3838,168.402,254.4318,32.7661538461538,31.021,32.41,25.6193333333333,22.224,20.5777777777778,22.224,17.2853333333333,NA,NA,NA,NA,7.95138888888889,7.22222222222222,7.22222222222222,6.74074074074074,7.95138888888889,7.22222222222222,7.22222222222222,6.74074074074074,7604,7798,5458,2026-01-16,6518,13,7.7,14.3,NA,NA,5.8,67.25,65.1111111111111,64.6666666666667,67.9411764705882,1.5625,2.78571428571429,2,3.77777777777778,NA,9
164,2026-01-15,241.729846153846,250.02744,168.402,253.5809,19.4947368421053,29.7554666666667,29.632,32.7186666666667,9.52457142857143,17.131,16.668,19.1373333333333,0,NA,NA,NA,7.5,8.33333333333333,7.77777777777778,7.77777777777778,7.5,8.33333333333333,7.77777777777778,7.77777777777778,4712,7440,4990,2026-01-15,8297,18.5,16,-39.5,NA,NA,9.2,86.9333333333333,70.6428571428571,72.5,65.3125,38.625,12.5,2,9.77777777777778,NA,12
163,2026-01-14,213.34095,231.32796,162.306,241.734109090909,7.408,13.0729411764706,9.26,21.87675,2.778,8.02533333333333,NA,9.26,NA,NA,NA,NA,5.81699346405229,6.2037037037037,6.22222222222222,7.3202614379085,5.81699346405229,6.2037037037037,6.22222222222222,7.3202614379085,1580,3024,1503,2026-01-14,5288,20.6,22.3,1.9,NA,NA,12.1,90.8947368421053,90.2777777777778,92.75,83.9411764705882,55.6363636363636,50.2777777777778,49.6,42.9090909090909,NA,18
162,2026-01-13,151.001505882353,159.9438,156.3624,170.051895652174,3.704,3.1484,3.08666666666667,4.167,2.778,2.778,NA,4.32133333333333,NA,NA,NA,NA,5.83333333333333,5.58823529411765,5.55555555555556,5.10416666666667,5.83333333333333,5.58823529411765,5.55555555555556,5.10416666666667,559,504,483,2026-01-13,709,14.3,13.5,5.4,NA,NA,11.3,88.45,90.2,92,91.1578947368421,55.7826086956522,55.8888888888889,50.1666666666667,51.2727272727273,NA,21
161,2026-01-12,183.92775,168.634610526316,154.3812,144.516763636364,6.79066666666667,5.556,4.63,5.556,2.46933333333333,2.778,2.46933333333333,3.08666666666667,3.22222222222222,1.5,1,0,7.80864197530864,7.63888888888889,7.33333333333333,6.59259259259259,7.80864197530864,7.63888888888889,7.33333333333333,6.59259259259259,1249,937,715,2026-01-12,803,20.3,18.1,3.8,NA,NA,11.4,79.1428571428571,83.9523809523809,87,87.3684210526316,54.2916666666667,53.4210526315789,47.6666666666667,65.0909090909091,NA,19
160,2026-01-11,178.3842,182.13705,156.3624,174.586231578947,10.6181333333333,10.0537142857143,11.112,6.99644444444444,4.63,4.63,NA,4.63,11.6666666666667,10.1428571428571,14.4,5,7.7037037037037,7.64705882352941,8.05555555555556,7.15277777777778,7.7037037037037,7.64705882352941,8.05555555555556,7.15277777777778,1894,1831,1737,2026-01-11,1221,13.1,18.3,3.1,NA,NA,9.6,79.4117647058823,77.2222222222222,80.3333333333333,78.4444444444444,71,62.4444444444444,63.2,56.2727272727273,NA,17
159,2026-01-10,171.8691,170.112266666667,156.3624,166.972342857143,8.27226666666667,8.46628571428571,9.26,8.20171428571429,3.704,4.0744,3.704,4.8152,6.33333333333333,9.38461538461539,8.5,11.875,7.17948717948718,7.15277777777778,6.94444444444444,7.00854700854701,7.17948717948718,7.15277777777778,6.94444444444444,7.00854700854701,1422,1440,1448,2026-01-10,1369,3.3,7.9,10.5,NA,NA,10.8,81.5833333333333,78,NA,76.9090909090909,76.5454545454545,72.0526315789474,71,66.6,NA,20
158,2026-01-09,215.58504,183.42864,152.4,158.575513043478,10.186,6.945,7.408,7.54028571428571,5.86466666666667,3.704,NA,4.63,5.9,1.2,2,7.5,6.91358024691358,6.66666666666667,6.11111111111111,5.92592592592593,6.91358024691358,6.66666666666667,6.11111111111111,5.92592592592593,2196,1274,1129,2026-01-09,1196,3.2,3.3,25.7,NA,NA,4.1,88.8823529411765,84.2666666666667,87,83.3333333333333,62.4782608695652,65.7368421052632,62.6666666666667,78.0909090909091,NA,14
